region,Resource,Resource_Type,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,ESR_1,ESR_2,ESR_3,CapRes_1,CapRes_2,CapRes_3,CapRes_4,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,regional_cost_multiplier,cap_recovery_years,wacc_real,cleanpower,RPSH_1,RPSH_2,RPSH_3,RPSH_4,RPSH_5,MinCapTag_1,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost
CA_N,CA_N_naturalgas_ccavgcf_moderate_0,naturalgas_ccavgcf_moderate,0,67,1,0,1,0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,500.0,0,-1.0,-1,0,0,0,0,0,1036019.914,80478.0,27636,0.0,0.0,0,1.76,0.0,0,0,106,2.0,6.36,0.0,0.0,pacific_naturalgas,0.2,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,1.34,30,0.039,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_naturalgas_ctavgcf_moderate_0,naturalgas_ctavgcf_moderate,0,68,1,0,1,0,0,0,0,0,0,0,0,0,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,100.0,0,-1.0,-1,0,0,0,0,0,894345.426,62816.0,21157,0.0,0.0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,pacific_naturalgas,0.3,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,3.78,3.78,1,1,0,0,0,0,0,0,0.0,1.211,30,0.039,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_battery_moderate_0,battery_moderate,0,69,1,0,0,0,0,1,0,0,0,0,0,0,0.95,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,-1.0,-1,0,0,0,0,0,216265.506,12777.8,5406,204120.128,12060.3,5103,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.92,0.92,0.0,1.0,1,10,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1.041,15,0.025,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_candgeothermal_hydroflash_advanced_0,candgeothermal_hydroflash_advanced,0,70,1,1,0,1,0,0,0,0,0,1,1,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,29.2,-1,0,0,0,0,0,5647565.841,230316.1,133366,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.58,0,0,0,0,0,0,0.0,1.0,1.0,0,0,20,178080,0,0,0,0,0.0,1.043,30,0.034,1,0,0,0,0,0,1,0,0,0,0
CA_N,CA_N_candgeothermal_nfegsflash_advanced_0,candgeothermal_nfegsflash_advanced,0,71,1,1,0,1,0,0,0,0,0,1,1,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,200.0,-1,0,0,0,0,0,11611684.75,667378.0,204059,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.58,0,0,0,0,0,0,0.0,1.0,1.0,0,0,20,178080,0,0,0,0,0.0,1.043,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_storage_hydrogen_advanced_0,storage_hydrogen_advanced,0,72,1,0,0,0,0,1,0,0,1,0,0,0,0.95,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,-1.0,-1,0,0,0,0,0,1339000.0,76109.0,51395,1000.0,56.0,0,4.5,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.67,0.4,0.0,1.0,200,800,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1.041,25,0.025,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_storage_metalair_advanced_0,storage_metalair_advanced,0,73,1,0,0,0,0,1,0,0,1,0,0,0,0.95,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,-1.0,-1,0,0,0,0,0,1200000.0,68208.0,30000,12000.0,682.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.65,0.65,0.0,1.0,100,200,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1.041,25,0.025,0,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_zcf_ccavgcf_advanced_0,zcf_ccavgcf_advanced,0,74,1,0,1,0,0,0,0,0,0,0,0,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,500.0,0,-1.0,-1,0,0,0,0,0,1036019.914,80478.0,27636,0.0,0.0,0,1.76,0.0,0,0,0,0.0,6.36,0.0,0.0,zerocarbonfuel,0.2,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.64,0.64,6,6,0,0,0,0,0,0,0.0,1.34,30,0.039,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_naturalgas_ccccs100avgcf_advanced_0,naturalgas_ccccs100avgcf_advanced,0,75,1,0,1,0,0,0,0,0,0,0,0,1,0.93,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,500.0,0,-1.0,-1,0,0,0,0,0,2709228.378,185179.0,75603,0.0,0.0,0,6.3,0.0,0,0,106,0.0,7.52,0.0,0.0,pacific_naturalgas,0.6,0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,13.7,0.64,0.64,6,6,20,178080,0,0,0,0,0.0,1.091,30,0.039,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_1,landbasedwind_class1_moderate_200,1,76,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,344.9,-1,0,0,0,0,0,1185353.243,164823.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,29603.385,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_2,landbasedwind_class1_moderate_200,2,77,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,175.2,-1,0,0,0,0,0,1185353.243,185186.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,49966.263,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_3,landbasedwind_class1_moderate_200,3,78,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,335.1,-1,0,0,0,0,0,1185353.243,177928.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,42708.455,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_4,landbasedwind_class1_moderate_200,4,79,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,229.4,-1,0,0,0,0,0,1185353.243,183620.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,48400.127,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_5,landbasedwind_class1_moderate_200,5,80,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,119.1,-1,0,0,0,0,0,1185353.243,240047.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,104827.198,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_6,landbasedwind_class1_moderate_200,6,81,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,942.5,-1,0,0,0,0,0,1185353.243,157641.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,22421.089,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_7,landbasedwind_class1_moderate_200,7,82,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,58622.3,-1,0,0,0,0,0,1185353.243,227939.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,92719.78,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_8,landbasedwind_class1_moderate_200,8,83,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1805.5,-1,0,0,0,0,0,1185353.243,159203.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,23983.255,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_9,landbasedwind_class1_moderate_200,9,84,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,7305.4,-1,0,0,0,0,0,1185353.243,222858.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,87638.9,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_landbasedwind_class1_moderate_200_10,landbasedwind_class1_moderate_200,10,85,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,961.5,-1,0,0,0,0,0,1185353.243,152928.0,41294,0.0,0.0,0,-9.53,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17708.004,2.109,30,0.034,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_1,utilitypv_class1_moderate_90,1,86,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,675.0,-1,0,0,0,0,0,980551.361,59497.40211,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,2683.381,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_2,utilitypv_class1_moderate_90,2,87,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1770.6,-1,0,0,0,0,0,980551.361,59575.43644,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,2761.072,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_3,utilitypv_class1_moderate_90,3,88,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,481.5,-1,0,0,0,0,0,980551.361,60629.36056,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,3815.755,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_4,utilitypv_class1_moderate_90,4,89,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,556.9,-1,0,0,0,0,0,980551.361,62111.369,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,5297.679,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_5,utilitypv_class1_moderate_90,5,90,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,4276.0,-1,0,0,0,0,0,980551.361,60050.43922,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,3236.047,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_6,utilitypv_class1_moderate_90,6,91,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,223.7,-1,0,0,0,0,0,980551.361,61099.38478,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,4285.537,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_7,utilitypv_class1_moderate_90,7,92,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,301.5,-1,0,0,0,0,0,980551.361,59193.38222,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,2379.56,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_8,utilitypv_class1_moderate_90,8,93,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,603.1,-1,0,0,0,0,0,980551.361,60162.41833,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,3348.235,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_9,utilitypv_class1_moderate_90,9,94,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,70.1,-1,0,0,0,0,0,980551.361,65018.416,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8204.256,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_10,utilitypv_class1_moderate_90,10,95,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1517.5,-1,0,0,0,0,0,980551.361,63714.43389,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,6900.095,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_11,utilitypv_class1_moderate_90,11,96,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,41219.2,-1,0,0,0,0,0,980551.361,64903.40956,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8089.314,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_12,utilitypv_class1_moderate_90,12,97,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,227.3,-1,0,0,0,0,0,980551.361,66246.41811,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,9432.237,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_13,utilitypv_class1_moderate_90,13,98,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1350.3,-1,0,0,0,0,0,980551.361,68037.36122,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,11223.749,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_14,utilitypv_class1_moderate_90,14,99,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,88.3,-1,0,0,0,0,0,980551.361,67255.44233,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,10441.019,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_15,utilitypv_class1_moderate_90,15,100,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,1862.1,-1,0,0,0,0,0,980551.361,66268.402,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,9454.382,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_16,utilitypv_class1_moderate_90,16,101,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,75.3,-1,0,0,0,0,0,980551.361,67861.40944,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,11047.315,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_17,utilitypv_class1_moderate_90,17,102,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,313.5,-1,0,0,0,0,0,980551.361,76193.38656,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,19379.521,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_18,utilitypv_class1_moderate_90,18,103,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3411.1,-1,0,0,0,0,0,980551.361,69503.42356,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,12689.188,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_19,utilitypv_class1_moderate_90,19,104,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,56014.7,-1,0,0,0,0,0,980551.361,70275.43133,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13461.118,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_utilitypv_class1_moderate_90_20,utilitypv_class1_moderate_90,20,105,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,325.4,-1,0,0,0,0,0,980551.361,74600.40322,20248,0.0,0.0,0,-8.75,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17786.371,1.084,30,0.025,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_1,offshorewind_class10_moderate_floating_1_180,1,106,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,3330.9,-1,0,0,0,0,0,2946367.489,295446.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,81441.057,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_2,offshorewind_class10_moderate_floating_1_180,2,107,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,162.0,-1,0,0,0,0,0,2946367.489,298186.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84181.001,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_3,offshorewind_class10_moderate_floating_1_180,3,108,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,128.0,-1,0,0,0,0,0,2946367.489,298338.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84333.591,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_4,offshorewind_class10_moderate_floating_1_180,4,109,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,244.7,-1,0,0,0,0,0,2946367.489,298466.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84461.016,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_5,offshorewind_class10_moderate_floating_1_180,5,110,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,208.4,-1,0,0,0,0,0,2946367.489,298743.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84738.593,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
CA_N,CA_N_offshorewind_class10_moderate_floating_1_180_6,offshorewind_class10_moderate_floating_1_180,6,111,1,1,0,1,0,0,0,0,0,1,1,1,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1,1.0,0,5693.3,-1,0,0,0,0,0,2946367.489,296867.0,73042,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,82862.354,1.308,30,0.036,1,0,0,0,0,0,0,0,0,0,0
